open,high,low,close,volume,trade_count,vwap
205.0,207.33,203.42,206.37,22272197.0,288615.0,205.719428
205.24,205.7,202.1,203.66,18941229.0,218084.0,204.164006
204.46,205.0799,201.43,202.95,15497770.0,197623.0,203.382063
203.22,204.3,198.3454,199.36,18774559.0,239517.0,200.666836
200.43,200.49,194.3,196.99,19877453.0,270247.0,196.988306
198.7,200.2899,196.2,199.05,16288383.0,207811.0,198.769924
199.05,202.1381,198.51,201.88,19431910.0,194420.0,200.704178
201.35,202.87,194.53,199.5,22667200.0,263029.0,198.237613
196.85,197.7,192.67,194.58,22204461.0,275625.0,194.70766
195.0,196.3365,190.0,190.4,29899392.0,328623.0,193.114417
194.94,204.95,187.62,197.98,78137349.0,700175.0,197.927572
199.91,208.6506,199.33,208.16,69550693.0,574828.0,205.210393
209.71,219.97,209.5,219.58,59911578.0,559164.0,216.802004
217.53,219.59,215.35,217.93,30932553.0,365716.0,217.808037
217.37,224.7,217.22,222.13,35766820.0,403542.0,222.783006
222.0,223.4,217.9,220.68,24737867.0,261082.0,220.865823
221.84,227.22,221.67,226.36,31816756.0,331587.0,225.001922
228.2997,230.43,225.51,226.88,27585766.0,346852.0,227.531402
226.95,226.95,221.2,223.85,28647814.0,298564.0,223.84589
224.85,226.97,223.565,224.41,21791792.0,267373.0,225.063015
225.18,225.9299,222.945,223.96,20053477.0,242175.0,224.339888
223.25,229.86,222.0,228.43,29534914.0,302982.0,227.706089
228.33,228.99,225.224,226.62,20776808.0,278776.0,226.689939
225.13,226.1,219.77,223.39,26460184.0,323138.0,222.605738
223.12,225.38,221.31,221.77,20458561.0,255121.0,223.094389
223.4831,226.26,222.7,224.78,26124020.0,308129.0,224.752992
226.84,229.64,218.58,221.52,31849232.0,385755.0,221.159174
222.75,224.1,220.86,222.42,21344649.0,249910.0,222.597995
